"part","96","(noun,verb,adverb)","جزء"
"participate","7","(verb)","مشاركة"
"particular","58","(adjective,noun)","بصفة خاصة"
"partner","6","(noun,verb)","شريك"
"party","10","(noun,adjective,verb)","حفل"
"pass","11","(verb,noun,idiom)","البشري"
"passage","1","(noun,verb)","الممر"
"passenger","1","(noun)","راكب"
"passion","12","(noun)","شغف"
"past","60","(adjective,noun,preposition,adverb)","الماضي"
"path","9","(noun,idiom)","مسار"
"patience","11","(noun)","صبر"
"patient","5","(noun,adjective)","صبور"
"pattern","4","(noun,verb)","نمط"
"pause","5","(noun,verb,idiom)","وقفة"
"pay","47","(verb,noun)","دفع"
"payment","14","(noun)","دفع"
"peace","8","(noun,interjection,verb,idiom)","سلام"
"peak","3","(noun,verb,adjective)","قمة"
"pen","1","(noun,verb)","قلم جاف"
"penalty","2","(noun)","ضربة جزاء"
"pension","2","(noun,verb)","راتب تقاعد"
"people","372","(noun)","اشخاص"
"percentage","12","(noun)","النسبة المئوية"
"perception","3","(noun)","المعرفة"
"perfect","18","(adjective,verb,noun)","في احسن الاحوال"
"perfectly","6","(adverb)","تماما"
"perform","27","(verb)","نفذ"
"performance","18","(noun)","أداء"
"period","35","(noun,adjective)","فترة"
"permission","5","(noun)","الإذن"
"permit","3","(verb,noun)","تصريح"
"person","80","(noun)","شخص"
"personal","53","(adjective,noun)","الشخصية"
"personality","10","(noun)","الشخصية"
"personally","10","(adverb)","شخصيا"
"perspective","13","(noun)","إنطباع"
"persuade","1","(verb)","اقناع"
"phase","13","(noun,verb)","مرحلة"
"philosophy","26","(noun)","فلسفة"
"phone","16","(noun)","هاتف"
"photo","13","(noun)","صورة فوتوغرافية"
"phrase","5","(noun,verb)","العبارة"
"physical","50","(adjective,noun)","جسدي - بدني"
"physically","6","(adverb)","جسديا"
"physics","35","(noun)","علوم فيزيائية"
"piano","2","(noun)","بيانو"
"pick","20","(verb,noun)","قطف او يقطف"
"picture","42","(noun,verb)","صورة"
"pie","3","(noun)","فطيرة"
"piece","50","(noun,verb)","قطعة"
"pin","4","(noun,verb)","دبوس"
"pipe","8","(noun,verb)","يضخ"
"pitch","11","(verb,noun)","ملعب كورة قدم"
"pizza","1","(noun)","بيتزا"
"place","98","(noun,verb)","مكان"
"plan","35","(noun,verb)","خطة"
"plane","3","(noun,adjective,verb)","طائرة"
"plant","16","(noun,verb)","نبات"
"plastic","16","(noun,adjective)","بلاستيك"
"plate","2","(noun,verb)","طبق"
"platform","1","(noun)","برنامج"
"play","75","(verb,noun)","لعب"
"player","41","(noun)","لاعب"
"pleasant","2","(adjective)","ممتع"
"please","8","(adverb,verb,idiom)","رجاء"
"pleased","2","(past,verb)","مسرور"
"pleasure","7","(noun,verb)","بكل سرور"
"plenty","12","(noun,adjective,adverb)","وفرة"
"plus","14","(preposition,adjective,noun,conjunction)","زائد"
"poem","3","(noun)","قصيدة"
"poet","1","(noun)","شاعر"
"poetry","4","(noun)","الشعر"
"point","74","(noun,verb)","نقطة"
"police","4","(noun)","شرطة"
"policy","34","(noun)","سياسات"
"political","34","(adjective)","سياسي"
"politics","21","(noun)","سياسة"
"pollution","1","(noun)","التلوث"
"pool","4","(noun,verb)","حوض السباحة"
"poor","20","(adjective)","فقير"
"pop","1","(verb,noun,adverb,adjective)","فرقعة"
"popular","81","(adjective)","جمع"
"population","19","(noun)","تعداد السكان"
"position","25","(noun,verb)","موضع"
"positive","31","(adjective,noun)","إيجابي"
"possess","4","(verb)","تملك"
"possession","9","(noun)","ملكية"
"possibility","4","(noun)","إمكانية"
"possible","59","(adjective,noun)","ممكن"
"possibly","11","(adverb)","ربما"
"post","18","(noun,verb,adverb)","بريد"
"pot","20","(noun,verb)","وعاء"
"potato","2","(noun)","البطاطس"
"potential","42","(adjective,noun)","محتمل"
"pound","4","(noun,verb)","جنيه"
"pour","1","(verb)","يصب"
"power","62","(noun)","قوة"
"powerful","11","(adjective)","قوي"
"practical","10","(adjective)","عملي"
"practice","51","(noun,verb)","ممارسة"
"pray","1","(verb,adverb)","صلى"
"prefer","17","(verb)","تفضل"
"preference","8","(noun)","تفضيل"
"pregnant","23","(adjective)","حامل"
"preparation","9","(noun)","تجهيز"
"prepare","22","(verb)","إعداد"
"presence","3","(noun)","حضور"
"present","30","(adjective,noun,verb)","حاضر"
"presentation","5","(noun)","عرض"
"president","19","(noun)","رئيس"
"press","14","(verb,noun)","صحافة"
"pressure","25","(noun,verb)","الضغط"
"pretend","1","(verb,adjective)","تظاهر"
"pretty","20","(adjective,adverb,noun,verb)","جميلة"
"prevent","17","(verb)","يحول دون"
"previous","8","(adjective,idiom)","سابق"
"previously","1","(adverb)","سابقا"
"price","60","(noun,verb)","السعر"
"pride","1","(noun,verb)","فخر"
"priest","1","(noun,verb)","كاهن"
"primarily","15","(adverb)","في المقام الأول"
"primary","33","(adjective,noun)","ابتدائي"
"principle","10","(noun,idiom)","المبدأ"
"print","10","(verb,noun,adjective,idiom)","طباعة"
"prior","5","(adjective,noun,idiom)","قبل"
"priority","7","(noun)","أفضلية"
"private","19","(adjective,noun)","نشر"
"prize","1","(noun,adjective,verb)","جائزة"
"probably","38","(adverb)","المحتمل"
"problem","66","(noun)","مشكلة"
"procedure","4","(noun)","إجراء"
"process","85","(noun,verb)","معالجة"
"produce","31","(verb,noun)","إنتاج"
"product","56","(noun)","المنتج"
"profession","2","(noun)","مهنة"
"professional","42","(adjective,noun)","المحترفين"
"professor","2","(noun)","دكتور جامعى"
"profile","6","(noun,verb)","الملف الشخصي"
"profit","27","(noun,verb)","ربح"
"program","30","(noun,verb)","برنامج"
"progress","9","(noun,verb,idiom)","تقدم"
"project","9","(noun,verb)","مشروع"
"promise","1","(noun,verb)","وعد"
"promotion","5","(noun)","ترقية وظيفية"
"prompt","2","(verb,noun,adjective)","مستعجل"
"proof","5","(noun,adjective,verb)","دليل"
"proper","27","(adjective,adverb,noun)","لائق"
"properly","17","(adverb)","بصورة صحيحة"
"property","20","(noun)","خاصية"
"proposal","3","(noun)","اقتراح"
"propose","1","(verb)","اقترح"
"proposed","2","(past,verb)","المقترح"
"protect","24","(verb)","يحمي"
"protection","7","(noun)","حماية"
"proud","6","(adjective,idiom)","فخور"
"prove","9","(verb)","إثبات"
"provide","68","(verb)","تزود"
"provided","3","(past,verb)","قدمت"
"psychological","10","(adjective)","نفسي"
"psychology","10","(noun)","علم النفس"
"public","97","(adjective,noun)","عامة"
"pull","8","(verb,noun)","سحب. شد"
"punch","1","(verb,noun)","لكمة"
"purchase","34","(verb,noun)","شراء"
"pure","8","(adjective)","نقي"
"purple","2","(noun,adjective,verb)","أرجواني"
"purpose","29","(noun,verb)","غرض"
"pursue","2","(verb)","لاحق"
"push","12","(verb,noun,idiom)","إدفع"
"put","70","(verb,noun)","ضع"
"qualify","3","(verb)","التأهل"
"quality","43","(noun)","جودة"
"quantity","2","(noun)","كمية"
"quarter","12","(noun,verb,adjective)","ربع"
"queen","4","(noun)","ملكة"
"question","29","(noun,verb)","سؤال"
"quick","22","(adjective,adverb,noun)","بسرعة"
"quickly","39","(adverb)","بسرعة"
"quiet","2","(adjective,noun,verb)","هادئ"
"quit","1","(verb,noun)","استقال"
"quite","45","(adverb,interjection)","الى حد كبير"
"quote","3","(verb,noun)","اقتبس"
"race","5","(noun,verb)","سباق"
"radio","62","(noun,verb)","راديو"
"rain","15","(noun,verb)","تمطر"
"raise","10","(verb,noun,idiom)","ربى"
"range","41","(noun,verb)","نطاق"
"rare","15","(adjective)","نادر"
"rarely","10","(adverb)","نادرا"
"rate","41","(noun,verb)","معدل"
"rather","42","(adverb)","بدلا"
"ratio","4","(noun)","نسبة"
"raw","8","(adjective,noun,idiom)","الخام"
"reach","25","(verb,noun)","تصل"
"react","9","(verb)","تتفاعل"
"reaction","2","(noun)","رد فعل"
"read","97","(verb,noun)","اقرأ"
"readily","4","(adverb)","بسهولة"
"reading","77","(noun)","قراءة"
"ready","22","(adjective,verb)","جاهز"
"real","58","(adjective,adverb,noun)","حقيقة"
"realistic","3","(adjective)","واقعي"
"reality","14","(noun)","واقع"
"realize","19","(verb)","تدرك"
"really","79","(adverb)","هل حقا"
"reason","41","(noun,verb)","السبب"
"reasonable","5","(adjective)","معقول"
"receive","20","(verb)","تسلم"
"recent","18","(adjective)","الأخيرة"
"recently","13","(adverb)","مؤخرا"
"reception","3","(noun)","استقبال"
"recipe","13","(noun)","وصفة"
"recognition","1","(noun)","التعرف على"
"recognize","9","(verb)","تعرف"
"recommend","13","(verb)","نوصي"
"recommendation","10","(noun)","توصية"
"record","37","(noun,verb)","سجل"
"recording","6","(noun)","تسجيل"
"recover","3","(verb,noun)","استعادة"
"red","11","(noun,adjective,idiom)","أحمر"
"reduce","16","(verb)","خفض"
"refer","18","(verb)","أشير"
"reference","13","(noun,verb,adjective)","مرجع"
"reflect","8","(verb)","تعكس"
"reflection","5","(noun)","انعكاس"
"refrigerator","5","(noun)","ثلاجة"
"refuse","2","(verb,noun)","رفض"
"region","8","(noun)","منطقة"
"register","13","(noun,verb)","تسجيل"
"regret","2","(verb,noun)","يندم"
"regular","26","(adjective,noun)","منتظم"
"regularly","10","(adverb)","بشكل منتظم"
"relate","6","(verb)","ترتبط"
"related","27","(past,verb)","ذات صلة"
"relation","4","(noun)","علاقة"
"relationship","17","(noun)","صلة"
"relative","10","(noun,adjective)","نسبيا"
"relatively","16","(adverb)","نسبيا"
"relax","9","(verb)","الاسترخاء"
"release","15","(verb,noun)","إطلاق سراح"
"relevant","13","(adjective)","ذو صلة"
"relief","5","(noun,idiom)","ارتياح"
"relieve","4","(verb)","اعفاء"
"rely","13","(verb)","اعتمد"
"remain","14","(verb)","يبقى"
"remaining","2","(verb)","متبق"
"remarkable","1","(adjective)","لافت للنظر"
"remember","46","(verb)","تذكر"
"remind","1","(verb)","تذكير"
"remote","11","(adjective,noun)","التحكم عن بعد"
"remove","27","(verb,noun)","إزالة"
"rent","27","(noun,verb)","تأجير"
"repair","5","(verb,noun)","يصلح"
"repeat","7","(verb,noun)","كرر"
"replace","9","(verb)","يحل محل"
"replacement","3","(noun)","إستبدال"
"reply","1","(verb,noun)","الرد"
"report","22","(verb,noun)","أبلغ عن"
"represent","14","(verb)","تركيز"
"representative","1","(adjective,noun)","وكيل"
"republic","8","(noun)","جمهورية"
"reputation","1","(noun)","سمعة"
"request","4","(noun,verb)","طلب"
"require","24","(verb)","تطلب"
"requirement","2","(noun)","المتطلبات"
"research","51","(noun,verb)","ابحاث"
"reserve","26","(verb,noun)","الاحتياطي"
"resident","1","(noun,adjective)","مقيم"
"resist","1","(verb,noun)","يقاوم"
"resolution","5","(noun)","القرار"
"resolve","3","(verb,noun)","حل"
"resort","1","(noun,verb)","منتجع"
"resource","12","(noun)","مورد"
"respect","6","(noun,verb)","احترام"
"respond","4","(verb,noun)","رد"
"response","10","(noun)","استجابة"
"responsibility","14","(noun)","المسئولية"
"responsible","19","(adjective)","مسؤول"
"rest","25","(verb,noun)","راحة"
"restaurant","4","(noun)","مطعم"
"result","37","(noun,verb)","نتيجة"
"retain","4","(verb)","احتفظ"
"retire","3","(verb)","تقاعد"
"return","27","(verb,noun)","إرجاع"
"reveal","2","(verb,noun)","كشف"
"revenue","5","(noun)","إيرادات"
"review","23","(noun,verb)","إعادة النظر"
"revolution","3","(noun)","ثورة"
"reward","3","(noun,verb)","مكافأة"
"rice","6","(noun,verb)","أرز"
"rich","17","(adjective,noun)","غني"
"rid","3","(verb)","تخلص من"
"ride","14","(verb,noun)","اركب"
"right","113","(adjective,adverb,noun,verb)","حق"
"ring","1","(noun,verb)","حلقة"
"rip","1","(verb,noun)","RIP"
"rise","22","(verb,noun)","ترتفع"
"risk","55","(noun,verb)","خطر"
"river","3","(noun)","نهر"
"road","23","(noun)","طريق"
"rock","29","(noun,verb)","صخرة"
"role","23","(noun)","وظيفة"
"roll","3","(verb,noun)","تدحرج"
"roof","1","(noun,verb)","سقف"
"room","23","(noun,verb)","مجال"
"rope","1","(noun,verb)","حبل"
"rough","5","(adjective,noun,adverb,verb)","الخام"
"roughly","8","(adverb)","بقسوة"
"round","7","(adjective,noun,adverb,verb)","مستدير - كروي"
"routine","6","(noun,adjective)","نمط"
"row","3","(noun,verb)","صف"
"royal","4","(adjective,noun)","ملكي"
"rub","1","(verb,noun)","فرك"
"ruin","2","(noun,verb)","خراب"
"rule","32","(noun,verb)","قاعدة"
"run","27","(verb,noun)","يركض"
"rush","2","(verb,noun)","سرعه"
"sad","5","(adjective,noun)","حزين"
"safe","23","(adjective,noun)","آمنة"
"safety","44","(noun)","سلامة"
"sail","1","(noun,verb)","ريشة"
"salad","2","(noun)","سلطة"
"salary","4","(noun,verb)","راتب"
"sale","10","(noun,idiom)","تخفيض السعر"
"salt","29","(noun,adjective,verb)","ملح"
"same","120","(adjective,pronoun,adverb)","نفسه"
"sample","6","(noun)","عينة"
"sand","5","(noun,verb,idiom)","رمل"
"sandwich","3","(noun,verb)","ساندويتش"
"satisfaction","4","(noun)","رضا"
"save","17","(verb,noun,preposition)","حفظ"
"savings","14","(noun,adjective,preposition)","مدخرات"
"say","66","(verb,interjection,noun)","قل"
"scale","28","(noun,verb)","مقياس"
"scared","45","(adjective)","خائف، خواف، مذعور"
"scene","16","(noun)","مشهد"
"schedule","6","(noun,verb)","جدول"
"scheme","1","(noun,verb)","مخطط"
"school","53","(noun,verb)","مدرسة"
"science","58","(noun)","علم"
"score","7","(noun,verb,idiom)","أحرز هدفا"
"scratch","5","(verb,noun,adjective,idiom)","خدش"
"screen","23","(noun,verb)","شاشة"
"screw","7","(noun,verb,idiom)","برغي"
"script","1","(noun,verb)","النصي"
"sea","9","(noun,adjective,idiom)","بحر"
"search","31","(verb,noun)","بحث"
"season","10","(noun,verb,idiom)","الموسم"
"seat","8","(noun,verb)","مقعد"
"second","49","(number,noun)","ثانيا"
"secret","14","(adjective,noun)","سر"
"secretary","11","(noun)","سكرتير"
"section","37","(noun,verb)","الجزء"
"sector","4","(noun)","قطاع"
"secure","13","(adjective,verb)","تأمين"
"security","38","(noun)","الأمان"
"see","204","(verb)","نرى"
"seek","7","(verb,idiom)","طلب"
"seem","20","(verb)","بدا"
"select","12","(verb,adjective)","تحديد"
"selection","10","(noun)","اختيار"
"self","17","(noun,pronoun,adjective,verb)","الذات"
"sell","15","(verb,noun)","يبيع"
"send","8","(verb)","إرسال"
"senior","4","(adjective,noun)","أول"
"sense","51","(noun,verb)","إحساس"
"sensitive","9","(adjective,noun)","حساس"
"sentence","5","(noun,verb)","جملة او حكم على"
"separate","19","(adjective,verb,noun)","منفصل"
"series","34","(noun)","سلسلة"
"serious","16","(adjective)","جدي"
"seriously","13","(adverb)","بشكل جاد"
"serve","25","(verb,noun)","تخدم"
"service","51","(noun,verb)","الخدمات"
"session","5","(noun)","جلسة"
"set","69","(verb,noun,adjective)","جلس"
"setting","12","(noun)","ضبط"
"settle","6","(verb)","تستقر"
"several","55","(adjective)","العديد من"
"severe","10","(adjective)","شديدة"
"sex","7","(noun,verb,idiom)","جنس"
"sexual","2","(adjective)","جنسي"
"shake","2","(verb,noun)","هزة"
"shall","1","(verb)","سوف"
"shame","4","(noun,verb)","عار"
"shape","21","(noun,verb)","شكل"
"share","22","(noun,verb)","شارك"
"sharp","7","(adjective,verb,adverb,noun)","حاد"
"she","85","(pronoun,noun)","هي"
"shelter","4","(noun,verb)","مأوى"
"shift","2","(verb,noun)","تحول"
"shine","2","(verb,noun)","يلمع"
"ship","2","(noun,verb)","سفينة"
"shirt","1","(noun)","قميص"
"shock","3","(noun,verb)","صدمة"
"shoe","4","(noun,verb)","حذاء"
"shoot","13","(verb,noun,interjection)","أطلق النار"
"shop","7","(noun,verb,interjection,idiom)","متجر"
"shopping","20","(noun)","التسوق"
"short","48","(adjective,adverb,noun,verb)","قصيرة"
"shot","17","(noun,adjective)","اطلاق النار"
"should","191","(auxiliary verb)","ينبغي"
"shoulder","5","(noun,verb,idiom)","كتف"
"show","50","(verb,noun)","تبين"
"shower","7","(noun,verb,idiom)","دش"
"shut","4","(verb)","اغلق"
"sick","5","(adjective,noun,idiom)","مرض"
"side","34","(noun,verb)","جانب"
"sign","20","(noun,verb)","إشارة"
"signal","10","(noun,adjective,verb)","إشارة"
"signature","4","(noun)","التوقيع"
"significance","4","(noun)","الدلالة"
"significant","24","(adjective)","كبير"
"significantly","8","(adverb)","بشكل كبير"
"silly","1","(adjective,noun)","سخيف"
"silver","4","(noun,adjective,verb)","فضة"
"similar","32","(adjective)","مماثل"
"similarly","10","(adverb)","وبالمثل"
"simple","63","(adjective,noun)","بسيط"
"simply","54","(adverb)","ببساطة"
"since","107","(preposition,adverb,conjunction)","منذ"
"sing","7","(verb,noun)","يغنى"
"singer","5","(noun)","مطرب"
"single","45","(adjective,noun,verb)","غير مرتبطة"
"sink","3","(verb,noun)","مكتب المدير"
"sir","1","(noun)","سيدي المحترم"
"sister","2","(noun)","أخت"
"sit","9","(verb,idiom)","تجلس"
"site","40","(noun,verb)","موقع"
"situation","14","(noun)","موقف"
"size","60","(noun,verb,adjective)","بحجم"
"skill","14","(noun)","مهارة"
"skin","12","(noun,verb)","بشرة"
"skirt","2","(noun,verb)","تنورة"
"sky","13","(noun,verb)","سماء"
"sleep","10","(verb,noun,idiom)","ينام"
"slice","2","(noun,verb)","شريحة"
"slide","7","(verb,noun,idiom)","الانزلاق"
"slight","1","(adjective,verb,noun)","طفيف"
"slightly","11","(adverb)","بعض الشيء"
"slip","3","(verb,noun)","انزلاق"
"slow","15","(adjective,adverb,verb)","بطيء"
"slowly","16","(adverb)","ببطء"
"small","81","(adjective,adverb)","صغير"
"smart","1","(adjective,verb,noun)","ذكي"
"smell","6","(verb,noun)","رائحة"
"smile","1","(verb,noun)","ابتسامة"
"smoke","5","(noun,verb,idiom)","دخان"
"smooth","10","(adjective,adverb,verb,noun)","ناعم"
"snow","2","(noun,verb)","ثلج"
"so","352","(adverb,conjunction,pronoun,adjective)","وبالتالي"
"society","50","(noun)","المجتمع"
"sock","1","(noun,verb)","جورب"
"soft","8","(adjective,noun,adverb,interjection)","ناعم"
"software","63","(noun)","البرمجيات"
"soil","43","(noun,verb)","تربة"
"solid","8","(adjective,noun)","صلب"
"solution","11","(noun)","حل"
"solve","18","(verb)","حل"
"some","501","(adjective,pronoun,adverb)","بعض"
"somebody","4","(pronoun)","شخص ما"
"somehow","6","(adverb,idiom)","بطريقة ما"
"someone","55","(pronoun)","شخصا ما"
"something","89","(pronoun)","شيئا ما"
"sometimes","67","(adverb)","بعض الأحيان"
"somewhat","11","(adverb)","قليلا"
"somewhere","10","(adverb,noun)","مكان ما"
"son","3","(noun)","ابن"
"song","4","(noun)","أغنية"
"soon","17","(adverb)","هكذا"
"sorry","3","(adjective)","آسف"
"sort","12","(noun,verb)","فرز"
"sound","45","(noun,verb,adjective)","صوت"
"soup","23","(noun)","حساء"
"source","31","(noun,verb)","مصدر"
"south","9","(noun,adjective,adverb,verb)","جنوب"
"southern","4","(adjective)","جنوبي"
"space","33","(noun,verb)","الفراغ"
"spare","3","(adjective,noun,verb)","إضافي"
"speak","16","(verb)","تحدث"
"speaker","1","(noun)","المتحدث"
"special","39","(adjective,noun)","خاص"
"specialist","2","(noun,adjective)","متخصص"
"specific","83","(adjective,noun)","محدد"
"specifically","17","(adverb)","على وجه التحديد"
"specify","2","(verb)","تحديد"
"speech","3","(noun)","خطاب"
"speed","27","(noun,verb)","سرعة"
"spell","1","(verb,noun)","تهجئه"
"spend","30","(verb,noun)","أنفق"
"spirit","10","(noun,verb,idiom)","روح"
"spiritual","6","(adjective,noun)","روحي"
"spite","3","(noun,verb)","رغم"
"split","4","(verb,noun)","انشق، مزق"
"sport","47","(noun,verb)","رياضة"
"spot","16","(noun,verb)","بقعة"
"spray","3","(noun,verb)","رش"
"spread","14","(verb,noun)","انتشار"
"spring","14","(verb,noun)","ربيع"
"square","19","(noun,adjective,adverb)","ميدان"
"stable","8","(noun,verb)","مستقر"
"staff","14","(noun,verb)","العاملين"
"stage","13","(noun,verb)","المسرح"
"stand","17","(verb,noun)","يفهم"
"standard","26","(noun,adjective)","اساسي"
"star","18","(noun,verb)","نجمة"
"start","96","(verb,noun)","بداية"
"state","63","(noun,verb)","حالة"
"statement","14","(noun)","بيان"
"station","1","(noun,verb)","محطة"
"status","9","(noun,adjective)","الحالة"
"stay","23","(verb,noun)","البقاء"
"steak","9","(noun)","شريحة لحم"
"steal","2","(verb,noun)","سرقة"
"step","24","(noun,verb)","خطوة"
"stick","13","(noun,verb)","عصا"
"still","112","(adjective,noun,adverb,verb)","ما يزال"
"stock","32","(noun,adjective,verb)","مخزون"
"stomach","5","(noun,verb)","معدة"
"stop","19","(verb,noun)","توقف"
"storage","10","(noun)","تخزين"
"store","35","(noun,verb)","متجر"
"storm","8","(noun,verb,idiom)","عاصفة"
"story","48","(noun)","قصة"
"straight","21","(adjective,adverb,noun)","مباشرة"
"strain","4","(verb,noun)","التواء"
"strange","5","(adjective,adverb)","غريب"
"stranger","1","(noun)","غريب"
"strategy","33","(noun)","إستراتيجية"
"street","10","(noun,adjective,idiom)","شارع"
"strength","11","(noun,idiom)","قوة"
"stress","25","(noun,verb)","ضغط عصبى"
"stretch","1","(verb,noun)","تمتد"
"strict","5","(adjective)","صارم"
"strike","5","(verb,noun,adjective,idiom)","إضراب"
"string","5","(noun,verb,idiom)","خيط"
"strip","7","(verb,noun)","قطاع"
"stroke","2","(noun,verb)","السكتة الدماغية"
"strong","27","(adjective)","قوي"
"strongly","2","(adverb)","بقوة"
"structure","23","(noun,verb)","بناء"
"struggle","4","(verb,noun)","صراع"
"student","20","(noun)","طالب علم"
"studio","13","(noun)","ستوديو"
"study","118","(noun,verb)","دراسة"
"stuff","9","(noun,verb)","أمور"
"stupid","1","(adjective,noun)","غبي"
"style","27","(noun,verb)","قلم المدقة"
"subject","34","(noun,adjective,adverb,verb)","موضوع"
"submit","1","(verb)","خضع"
"substance","8","(noun,idiom)","مستوى"
"substantial","1","(adjective)","إنجاز"
"succeed","5","(verb)","ينجح"
"success","22","(noun)","نجاح"
"successful","24","(adjective)","ناجح"
"successfully","5","(adverb)","بنجاح"
"such","236","(adjective,adverb)","هذه"
"suck","2","(verb,noun)","مص"
"sudden","2","(adjective)","مفاجئ"
"suddenly","5","(adverb)","فجأة"
"suffer","5","(verb)","عانى"
"sufficient","9","(adjective)","كاف"
"sugar","14","(noun,verb)","السكر"
"suggest","11","(verb)","اقترح"
"suggestion","7","(noun)","اقتراح"
"suit","7","(noun,verb,idiom)","بدلة"
"suitable","10","(adjective)","متكافئ"
"summer","16","(noun,verb)","الصيف"
"sun","28","(noun,verb)","شمس"
"super","4","(adjective,adverb,noun)","ممتاز"
"supermarket","2","(noun)","سوبر ماركت"
"supply","34","(verb)","يتبرع"
"support","28","(verb,noun)","الدعم"
"suppose","1","(verb)","افترض"
"sure","90","(adjective,adverb)","بالتأكيد"
"surgery","1","(noun)","العملية الجراحية"
"surprise","3","(noun,verb)","مفاجأة"
"surprised","5","(past,verb)","مندهش"
"surround","2","(verb,noun)","طوق"
"survey","6","(verb,noun)","الدراسة الاستقصائية"
"survive","11","(verb)","ينجو"
"suspect","3","(verb,noun,adjective)","مشتبه فيه"
"suspicious","1","(adjective)","مشبوه"
"sweet","3","(adjective,noun)","حلو"
"swim","4","(verb,noun)","سباحة"
"swimming","6","(noun,adjective)","سباحة"
"swing","3","(verb,noun)","تأرجح"
"switch","2","(noun,verb)","مفتاح كهربائي"
"sympathy","1","(noun)","تعاطف، عطف"
"system","111","(noun)","النظام"
"table","20","(noun,verb)","الطاولة"
"tackle","4","(noun,verb)","يعالج"
"take","164","(verb)","يأخذ"
"tale","1","(noun)","حكاية"
"talk","30","(verb,noun)","حديث"
"tall","1","(adjective)","طويل"
"tank","4","(noun,verb)","خزان"
"tap","9","(verb,noun)","صنبور"
"target","14","(noun,verb)","استهداف"
"task","20","(noun,verb)","مهمة"
"taste","16","(noun,verb)","المذاق"
"tax","35","(noun,verb)","ضريبة"
"tea","3","(noun)","شاي"
"teach","19","(verb,noun)","علم"
"teacher","25","(noun)","مدرس"
"teaching","17","(noun)","تعليم"
"team","8","(noun,verb,adjective)","الفريق"
"tear","1","(verb,noun)","دمعه"
"technical","15","(adjective)","تقني"
"technology","33","(noun)","تقنية"
"telephone","6","(noun,verb)","هاتف"
"television","59","(noun)","التلفاز"
"tell","29","(verb,noun)","يخبار"
"temperature","55","(noun)","درجة الحرارة"
"temporary","1","(adjective,noun)","مؤقت"
"tend","28","(verb)","تميل"
"tennis","5","(noun)","تنس"
"tension","7","(noun)","توتر"
"term","46","(noun,verb)","مصطلح"
"terrible","2","(adjective)","رهيب"
"terribly","4","(adverb)","رهيب"
"test","46","(noun,verb)","اختبار"
"text","14","(noun,verb)","نص"
"than","301","(conjunction)","من"
"thank","78","(verb)","شكر"
"thanks","84","(noun)","شكر"
"that","1743","(pronoun,adjective,adverb,conjunction)","أن"
"the","9243","(definite article,adverb)","ال"
"their","439","(pronoun)","هم"
"them","269","(pronoun)","معهم"
"theme","16","(noun,verb)","موضوع"
"themselves","29","(pronoun)","أنفسهم"
"then","179","(adverb,adjective)","ثم"
"theory","71","(noun)","نظرية"
"there","470","(adverb,pronoun,noun,adjective)","هناك"
"therefore","34","(adverb)","وبالتالي"
"these","344","(pronoun,adjective)","هؤلاء"
"they","617","(pronoun)","هم"
"thick","7","(adjective,adverb,noun,idiom)","سميك"
"thin","13","(adjective,adverb,verb)","نحيف ضعيف"
"thing","47","(noun)","شيء"
"think","116","(verb,adjective,noun)","يفكر"
"this","864","(pronoun,adjective,adverb)","هذه"
"those","156","(pronoun)","أولئك"
"though","81","(conjunction,adverb)","على أية حال"
"thought","34","(noun)","فكر"
"three","59","(number)","ثلاثة"
"throat","1","(noun)","حلق"
"through","235","(preposition,adverb,adjective)","عبر"
"throughout","27","(preposition)","على مدار"
"throw","5","(verb)","يرمي"
"thus","28","(adverb)","وهكذا"
"ticket","9","(noun,verb,idiom)","تذكرة"
"tie","6","(verb,noun,idiom)","ربطة عنق"
"tight","4","(adjective,adverb)","ضيق"
"till","3","(noun,verb)","حتى"
"time","369","(noun,adjective,verb)","زمن"
"tiny","1","(adjective)","صغير جدا"
"tip","6","(noun,verb)","تلميح"
"tired","2","(past,verb)","متعبه"
"title","13","(noun,verb)","عنوان"
"to","4951","(preposition,adverb)","إلى"
"today","54","(adverb,noun)","اليوم"
"toe","1","(noun,verb)","إصبع قدم"
"together","63","(adverb)","سويا"
"tomorrow","1","(adverb,noun)","غدا"
"tone","7","(noun,verb)","نغمة"
"tongue","2","(noun)","لسان"
"tonight","71","(adverb,noun)","هذه الليلة"
"too","114","(adverb)","جدا"
"tool","21","(noun,verb)","أداة"
"tooth","4","(noun)","سن"
"top","53","(noun,adjective,verb)","أعلى"
"topic","13","(noun)","موضوع"
"total","11","(adjective,noun,verb)","مجموع"
"totally","7","(adverb)","تماما"
"touch","13","(verb,noun)","لمس. اتصال. صلة"
"tough","14","(adjective,noun)","قاسي"
"tour","9","(noun,verb)","جولة"
"tourist","5","(noun,adverb)","سياحي"
"towards","16","(preposition)","تجاه"
"towel","5","(noun,verb)","منشفة"
"tower","1","(noun,verb)","برج"
"town","4","(noun)","مدينة"
"track","16","(noun,verb)","مسار"
"trade","58","(noun,verb)","تجارة"
"tradition","8","(noun)","التقليد"
"traditional","29","(adjective)","تقليدي"
"traffic","11","(noun,verb)","حركة المرور"
"train","4","(verb,noun)","قطار"
"trainer","1","(noun)","مدرب"
"training","54","(noun,adjective)","تدريب"
"transition","3","(noun,verb)","انتقال"
"translate","1","(verb)","ترجمه"
"transportation","6","(noun)","وسائل النقل"
